order_id,order_date,ship_date,platform,category,product_name,unit_price,quantity,gross_sales,campaign,voucher_code,discount_pct,discount_value,shipping_cost,net_sales,payment_method,customer_segment,region,stock_status,order_status,customer_rating,priority_flag
1106,2024-02-26,2024-06-19,Lazada,Beauty,Skincare Serum,338386,5,1691930,Mega Campaign,20.0,20.0,338386,20000,0,E-Wallet,Vip,Yogyakarta,In Stock,Cancelled,4.2484316185696365,Priority
902,2024-02-23,2024-06-19,Lazada,Home Living,Vacuum Cleaner,1199082,2,2398164,Normal Day,16.97602474864656,0.0,0,20000,2398164,Virtual Account,Returning,Semarang,In Stock,Delivered,5.0,Normal
845,2024-07-03,2024-06-19,Blibli,Beauty,Sunscreen,210131,4,840524,Flash Sale,10.0,10.0,84052,15000,756472,E-Wallet,New,Medan,In Stock,Shipped,4.2484316185696365,No
139,2024-02-23,2024-06-19,Lazada,Home_Living,Rice Cooker,85077,6,510462,Mega Campaign,20.0,20.0,102092,20000,408370,Bank Transfer,Returning,Bandung,In Stock,Delivered,4.2484316185696365,Priority
894,2024-02-23,2024-06-19,Shopee,Sports,Running Shoes,215002,3,645006,Mega Campaign,20.0,20.0,129001,18000,-516005,COD,Returning,Bandung,In Stock,Retur,3.0,Y
550,2024-02-23,2024-06-19,Blibli,Sports,Dumbbell 5Kg,578637,3,1735911,Payday Sale,15.0,15.0,260387,12000,1475524,Virtual Account,New,Bandung,In Stock,Delivered,4.0,No
320,2024-02-23,2024-08-19,Tokopedia,Electronics,Phone Charger,107569,3,322707,Normal Day,16.97602474864656,0.0,0,20000,322707,Bank Transfer,Returning,Jakarta,In Stock,Delivered,5.0,N
1553,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Table Lamp,154416,1,154416,Mega Campaign,20.0,20.0,30883,9000,123533,Virtual Account,Returning,Makassar,In Stock,Delivered,5.0,No
1273,2024-02-23,2024-06-19,Lazada,Beauty,Skincare Serum,73554,5,367770,Normal Day,16.97602474864656,0.0,0,18000,367770,Credit Card,Returning,Surabaya,Low Stock,Completed,5.0,Normal
1331,2024-02-23,2024-02-20,Tiktok Shop,Home Living,Storage Box,481145,3,1443435,Normal Day,16.97602474864656,0.0,0,25000,1443435,COD,New,Surabaya,Low Stock,Delivered,4.0,N
559,2024-02-23,2024-06-19,Lazada,Beauty,Sunscreen,159482,5,797410,Flash Sale,10.0,10.0,79741,9000,717669,E-Wallet,Returning,Bekasi,In Stock,Delivered,4.0,No
140,2024-02-23,2024-06-19,Blibli,Fashion,Women Dress,334679,2,669358,Mega Campaign,20.0,20.0,133872,15000,535486,COD,New,Bandung,In Stock,Delivered,4.0,N
1766,2024-02-23,2024-06-19,Tiktok Shop,Sports,Yoga Mat,131843,3,395529,Mega Campaign,20.0,20.0,79106,20000,316423,E-Wallet,Returning,Surabaya,Low Stock,Shipped,4.2484316185696365,No
532,2024-11-19,2024-06-19,Tokopedia,Fashion,Hoodie,465007,1,465007,Flash Sale,10.0,10.0,46501,25000,418506,Bank Transfer,Returning,Yogyakarta,In Stock,Completed,5.0,N
225,2024-02-23,2024-06-19,Shopee,Fashion,Hoodie,188423,5,942115,Flash Sale,10.0,10.0,94212,0,847903,Virtual Account,New,Medan,Low Stock,Delivered,4.0,Normal
724,2024-07-10,2024-06-19,Blibli,Sports,Cycling Gloves,330302,3,990906,Normal Day,16.97602474864656,0.0,0,18000,990906,Credit Card,Returning,Medan,In Stock,Shipped,4.2484316185696365,No
1747,2024-02-22,2024-06-19,Tiktok Shop,Beauty,Sunscreen,245826,3,737478,Mega Campaign,20.0,20.0,147496,12000,589982,Credit Card,Returning,Yogyakarta,In Stock,Delivered,4.0,Priority
410,2024-12-04,2024-06-19,Tokopedia,Home_Living,Vacuum Cleaner,175580,5,877900,Payday Sale,15.0,15.0,131685,9000,746215,Credit Card,Returning,Makassar,Preorder,Delivered,4.0,No
300,2024-02-23,2024-06-19,Tokopedia,Home Living,Rice Cooker,960802,1,960802,Flash Sale,10.0,10.0,96080,25000,0,Credit Card,Returning,Jakarta,In Stock,Cancel,4.2484316185696365,N
1161,2024-03-11,2024-06-19,Shopee,Sports,Cycling Gloves,768468,1,768468,Clearance,16.97602474864656,30.0,230540,12000,0,Credit Card,New,Bekasi,In Stock,Cancelled,4.2484316185696365,No
1893,2024-02-23,2024-11-10,Lazada,Home Living,Blender,512519,1,512519,Normal Day,16.97602474864656,0.0,0,15000,512519,Credit Card,New,Medan,In Stock,Completed,5.0,No
715,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,489308,3,1467924,Mega Campaign,20.0,20.0,293585,20000,1174339,E-Wallet,New,Medan,In Stock,Delivered,5.0,Normal
847,2024-02-23,2024-06-19,Shopee,Home_Living,Rice Cooker,99310,3,297930,Payday Sale,15.0,11.237700673226307,44690,20000,253240,Credit Card,Returning,Jakarta,In Stock,Delivered,4.0,Normal
574,2024-02-23,2024-06-19,Shopee,Home Living,Blender,267941,1,267941,Mega Campaign,20.0,20.0,53588,15000,214353,Bank Transfer,Returning,Makassar,Low Stock,Delivered,4.2484316185696365,Yes
947,2024-02-23,2024-06-19,Tokopedia,Beauty,Lip Tint,77723,2,155446,Normal Day,16.97602474864656,0.0,0,20000,155446,Virtual Account,Vip,Yogyakarta,Low Stock,Completed,5.0,Yes
504,2024-02-23,2024-05-21,Shopee,Fashion,Hoodie,256583,5,1282915,Normal Day,16.97602474864656,0.0,0,18000,1282915,E-Wallet,Returning,Bekasi,In Stock,Delivered,4.0,Normal
1193,2024-02-23,2024-04-03,Tiktok Shop,Electronics,Power Bank,847648,1,847648,Normal Day,16.97602474864656,0.0,0,12000,847648,Credit Card,Returning,Bandung,Low Stock,Delivered,5.0,Normal
1689,2024-02-23,2024-06-19,Shopee,Fashion,Men T-Shirt,575081,2,1150162,Payday Sale,15.0,15.0,172524,15000,-977638,E-Wallet,Vip,Medan,In Stock,Returned,3.0,Priority
1819,2024-02-23,2024-03-31,Lazada,Fashion,Jeans,97697,1,97697,Payday Sale,15.0,15.0,14655,12000,83042,COD,Returning,Makassar,In Stock,Delivered,5.0,Normal
4,2024-02-23,2024-06-19,Tokopedia,Fashion,Sneakers,314098,1,314098,Flash Sale,10.0,10.0,31410,15000,282688,E-Wallet,Returning,Surabaya,In Stock,Delivered,5.0,No
1170,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,169000,1,169000,Normal Day,16.97602474864656,0.0,0,20000,0,Virtual Account,Returning,Bekasi,In Stock,Cancelled,4.2484316185696365,No
468,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,198631,6,1191786,Normal Day,16.97602474864656,0.0,0,15000,0,Virtual Account,Returning,Yogyakarta,Preorder,Cancelled,4.2484316185696365,N
1608,2024-02-23,2024-06-19,Tokopedia,Fashion,Women Dress,470798,2,941596,Flash Sale,10.0,10.0,94160,20000,847436,E-Wallet,Vip,Semarang,In Stock,Delivered,4.0,Yes
229,2024-02-23,2024-06-19,Blibli,Home Living,Vacuum Cleaner,1003071,2,2006142,Normal Day,16.97602474864656,0.0,0,18000,2006142,E-Wallet,Returning,Medan,In Stock,Delivered,5.0,No
543,2024-02-23,2024-06-19,Shopee,Beauty,Skincare Serum,250036,4,1000144,Normal Day,16.97602474864656,0.0,0,25000,0,Virtual Account,Vip,Bandung,In Stock,Batal,4.2484316185696365,Priority
243,2024-02-23,2024-06-19,Shopee,Fashion,Sneakers,476881,4,1907524,Flash Sale,10.0,10.0,190752,12000,1716772,Virtual Account,Returning,Jakarta,In Stock,Delivered,3.0,No
1212,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,387735,2,775470,Flash Sale,10.0,10.0,77547,18000,697923,Credit Card,Returning,Makassar,Low Stock,Delivered,5.0,Normal
1768,2024-02-23,2024-06-19,Shopee,Electronics,Bluetooth Speaker,130822,3,392466,Flash Sale,10.0,10.0,39247,0,353219,Bank Transfer,Returning,Yogyakarta,In Stock,Delivered,5.0,No
843,2024-02-23,2024-06-19,Blibli,Electronics,Wireless Earbuds,299880,1,299880,Flash Sale,10.0,10.0,29988,9000,269892,Credit Card,Returning,Surabaya,In Stock,Delivered,5.0,No
1442,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Women Dress,228924,8,1831392,Payday Sale,15.0,15.0,274709,0,1556683,Bank Transfer,Returning,Bekasi,In Stock,Completed,5.0,Normal
1357,2024-02-23,2024-06-19,Lazada,Home Living,Storage Box,558104,3,1674312,Mega Campaign,20.0,20.0,334862,12000,1339450,COD,Returning,Bandung,In Stock,Completed,5.0,Yes
1096,2024-11-08,2024-06-19,Lazada,Fashion,Hoodie,160359,1,160359,Payday Sale,15.0,15.0,24054,0,136305,E-Wallet,Returning,Surabaya,In Stock,Shipped,4.2484316185696365,Normal
662,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,342148,6,2052888,Payday Sale,15.0,15.0,307933,20000,1744955,Bank Transfer,Returning,Yogyakarta,In Stock,Delivered,5.0,No
1231,2024-02-23,2024-06-19,Tiktok Shop,Sports,Cycling Gloves,133774,8,1070192,Mega Campaign,20.0,20.0,214038,20000,856154,E-Wallet,New,Makassar,Low Stock,Delivered,5.0,Yes
692,2024-02-23,2024-06-19,Tokopedia,Fashion,Hoodie,110959,3,332877,Flash Sale,16.97602474864656,10.0,33288,20000,299589,Virtual Account,New,Bandung,Preorder,Completed,3.0,N
1561,2024-02-23,2024-06-19,Shopee,Beauty,Sunscreen,46714,3,140142,Normal Day,16.97602474864656,0.0,0,12000,140142,Virtual Account,Returning,Medan,In Stock,Delivered,4.0,Normal
425,2024-05-09,2024-05-11,Lazada,Sports,Skipping Rope,178661,4,714644,Mega Campaign,20.0,20.0,142929,18000,571715,Virtual Account,Returning,Bandung,In Stock,Delivered,5.0,Yes
1999,2024-02-23,2024-06-19,Lazada,Sports,Skipping Rope,235234,1,235234,Mega Campaign,20.0,11.237700673226307,47047,20000,188187,Bank Transfer,New,Bekasi,In Stock,Delivered,4.0,N
1191,2024-10-11,2024-06-19,Tokopedia,Sports,Yoga Mat,746445,2,1492890,Flash Sale,10.0,10.0,149289,0,1343601,Credit Card,Returning,Yogyakarta,In Stock,Delivered,4.0,No
1138,2024-09-28,2024-06-19,Tiktok Shop,Beauty,Skincare Serum,71628,2,143256,Normal Day,16.97602474864656,0.0,0,18000,143256,COD,New,Surabaya,In Stock,Completed,5.0,N
1118,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,85792,1,85792,Payday Sale,15.0,15.0,12869,15000,0,Virtual Account,Vip,Yogyakarta,In Stock,Batal,4.2484316185696365,Y
145,2024-02-23,2024-06-19,Shopee,Electronics,Wireless Earbuds,1203956,2,2407912,Flash Sale,10.0,10.0,240791,15000,0,E-Wallet,Returning,Surabaya,In Stock,Cancelled,4.2484316185696365,No
537,2024-02-23,2024-06-19,Tiktok Shop,Electronics,Wireless Earbuds,426604,3,1279812,Normal Day,16.97602474864656,0.0,0,0,1279812,Virtual Account,Returning,Bekasi,In Stock,Completed,4.0,Normal
812,2024-02-23,2024-06-19,Blibli,Home Living,Vacuum Cleaner,1078783,1,1078783,Flash Sale,10.0,10.0,107878,12000,0,COD,New,Medan,In Stock,Cancelled,4.2484316185696365,N
1595,2024-02-23,2024-11-13,Tiktok Shop,Home Living,Blender,493042,1,493042,Normal Day,16.97602474864656,0.0,0,25000,493042,Bank Transfer,New,Jakarta,In Stock,Shipped,4.2484316185696365,Normal
86,2024-02-23,2024-06-19,Blibli,Sports,Yoga Mat,363869,2,727738,Flash Sale,10.0,10.0,72774,9000,654964,COD,Returning,Bandung,In Stock,Delivered,4.0,N
1449,2024-02-23,2024-06-19,Lazada,Fashion,Men T-Shirt,448742,3,1346226,Normal Day,16.97602474864656,0.0,0,20000,0,Bank Transfer,Returning,Makassar,In Stock,Cancelled,4.2484316185696365,No
1226,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,270030,1,270030,Normal Day,16.97602474864656,0.0,0,9000,270030,Virtual Account,Returning,Makassar,In Stock,Delivered,5.0,No
1838,2024-02-23,2024-06-19,Tokopedia,Fashion,Hoodie,243815,1,243815,Payday Sale,15.0,15.0,36572,15000,207243,COD,Returning,Bandung,In Stock,Delivered,4.2484316185696365,Normal
1851,2024-02-23,2024-01-25,Tokopedia,Fashion,Women Dress,384058,3,1152174,Normal Day,16.97602474864656,0.0,0,9000,1152174,Credit Card,New,Bandung,In Stock,Completed,4.0,No
1395,2024-02-23,2024-06-19,Tiktok Shop,Sports,Running Shoes,238866,8,1910928,Flash Sale,10.0,10.0,191093,25000,0,Bank Transfer,Vip,Bekasi,Preorder,Cancel,4.2484316185696365,Y
1165,2024-02-23,2024-06-19,Blibli,Fashion,Women Dress,78363,2,156726,Flash Sale,10.0,10.0,15673,0,141053,Virtual Account,Returning,Makassar,In Stock,Delivered,4.0,N
363,2024-03-14,2024-03-16,Blibli,Beauty,Body Lotion,155437,4,621748,Mega Campaign,20.0,20.0,124350,20000,497398,COD,New,Makassar,Low Stock,Completed,4.0,N
1638,2024-02-23,2024-06-19,Shopee,Sports,Running Shoes,358335,4,1433340,Normal Day,16.97602474864656,0.0,0,20000,1433340,Credit Card,Returning,Makassar,Preorder,Delivered,4.2484316185696365,No
1027,2024-02-23,2024-06-19,Shopee,Fashion,Men T-Shirt,500033,2,1000066,Flash Sale,10.0,10.0,100007,0,900059,Bank Transfer,New,Jakarta,In Stock,Delivered,5.0,No
1031,2024-02-23,2024-06-19,Blibli,Sports,Skipping Rope,57918,2,115836,Flash Sale,10.0,10.0,11584,25000,104252,Virtual Account,Returning,Makassar,In Stock,Delivered,5.0,No
1238,2024-02-23,2024-06-19,Lazada,Home Living,Rice Cooker,728071,1,728071,Payday Sale,15.0,15.0,109211,9000,618860,E-Wallet,New,Jakarta,In Stock,Delivered,5.0,Normal
1377,2024-12-29,2024-06-19,Tiktok Shop,Sports,Dumbbell 5Kg,178570,1,178570,Mega Campaign,20.0,20.0,35714,9000,142856,Virtual Account,Returning,Jakarta,Preorder,Completed,5.0,Yes
1091,2024-11-07,2024-06-19,Lazada,Sports,Cycling Gloves,210623,3,631869,Clearance,16.97602474864656,30.0,189561,9000,442308,COD,Returning,Semarang,In Stock,Delivered,4.0,N
666,2024-02-23,2024-06-19,Tiktok Shop,Sports,Yoga Mat,275490,2,550980,Normal Day,16.97602474864656,0.0,0,18000,550980,Virtual Account,New,Jakarta,Preorder,Completed,5.0,Normal
78,2024-02-23,2024-06-19,Shopee,Sports,Dumbbell 5Kg,818086,2,1636172,Flash Sale,10.0,10.0,163617,0,1472555,Credit Card,New,Semarang,Low Stock,Delivered,5.0,N
28,2024-02-23,2024-06-19,Shopee,Sports,Skipping Rope,275552,4,1102208,Flash Sale,10.0,10.0,110221,25000,991987,E-Wallet,Returning,Yogyakarta,In Stock,Completed,5.0,Normal
526,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Rice Cooker,459106,1,459106,Payday Sale,15.0,11.237700673226307,68866,9000,390240,Credit Card,New,Semarang,In Stock,Completed,5.0,No
1868,2024-02-23,2024-06-19,Shopee,Beauty,Sunscreen,199979,4,799916,Normal Day,16.97602474864656,0.0,0,20000,799916,COD,Returning,Bandung,In Stock,Delivered,4.0,Normal
56,2024-02-23,2024-06-19,Blibli,Sports,Skipping Rope,591499,3,1774497,Payday Sale,15.0,15.0,266175,15000,1508322,COD,Returning,Bekasi,In Stock,Delivered,3.0,Normal
303,2024-02-23,2024-06-19,Tiktok Shop,Home_Living,Table Lamp,200248,8,1601984,Mega Campaign,20.0,20.0,320397,25000,1281587,Bank Transfer,New,Makassar,In Stock,Delivered,5.0,N
719,2024-02-23,2024-06-19,Shopee,Beauty,Body Lotion,123763,5,618815,Payday Sale,15.0,15.0,92822,25000,525993,COD,Returning,Medan,In Stock,Completed,5.0,No
625,2024-02-23,2024-06-19,Lazada,Fashion,Jeans,390155,1,390155,Flash Sale,10.0,10.0,39016,20000,351139,Credit Card,New,Makassar,In Stock,Delivered,5.0,No
8,2024-02-27,2024-06-19,Shopee,Beauty,Lip Tint,31701,5,158505,Normal Day,16.97602474864656,0.0,0,25000,158505,Virtual Account,Returning,Medan,In Stock,Delivered,5.0,Normal
804,2024-02-23,2024-06-19,Blibli,Home Living,Rice Cooker,566262,1,566262,Normal Day,16.97602474864656,0.0,0,20000,566262,COD,Returning,Medan,Preorder,Delivered,3.0,Normal
1050,2024-02-23,2024-04-08,Tokopedia,Fashion,Hoodie,159263,5,796315,Flash Sale,10.0,10.0,79632,25000,716683,COD,Returning,Surabaya,In Stock,Completed,4.0,No
48,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,372630,1,372630,Mega Campaign,20.0,20.0,74526,20000,298104,E-Wallet,New,Makassar,In Stock,Delivered,4.0,No
239,2024-09-08,2024-09-13,Tiktok Shop,Sports,Skipping Rope,270646,3,811938,Payday Sale,15.0,15.0,121791,9000,690147,Bank Transfer,New,Makassar,Low Stock,Delivered,4.2484316185696365,No
1674,2024-04-24,2024-06-19,Lazada,Beauty,Sunscreen,79928,4,319712,Normal Day,16.97602474864656,0.0,0,12000,0,Bank Transfer,Returning,Surabaya,In Stock,Cancel,4.2484316185696365,Normal
794,2024-02-23,2024-06-19,Blibli,Home Living,Storage Box,251039,3,753117,Flash Sale,10.0,10.0,75312,12000,0,Credit Card,Returning,Medan,In Stock,Cancelled,4.2484316185696365,Normal
1570,2024-02-23,2024-06-19,Tokopedia,Sports,Skipping Rope,278618,3,835854,Normal Day,16.97602474864656,0.0,0,20000,835854,Virtual Account,Vip,Jakarta,In Stock,Delivered,5.0,Priority
1609,2024-02-23,2024-06-19,Tokopedia,Sports,Dumbbell 5Kg,334065,1,334065,Mega Campaign,20.0,20.0,66813,20000,0,Virtual Account,Returning,Medan,Preorder,Cancel,4.2484316185696365,No
1791,2024-02-23,2024-04-21,Tokopedia,Fashion,Men T-Shirt,115048,1,115048,Payday Sale,15.0,15.0,17257,0,97791,Virtual Account,Returning,Surabaya,In Stock,Completed,4.2484316185696365,Normal
233,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Lip Tint,246397,2,492794,Mega Campaign,20.0,20.0,98559,25000,394235,COD,New,Makassar,In Stock,Delivered,4.0,Yes
645,2024-12-23,2024-06-19,Tokopedia,Home Living,Storage Box,579520,3,1738560,Flash Sale,10.0,10.0,173856,15000,1564704,Bank Transfer,New,Bandung,In Stock,On Delivery,4.2484316185696365,Normal
534,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,269878,3,809634,Normal Day,16.97602474864656,0.0,0,9000,809634,Bank Transfer,Returning,Jakarta,In Stock,Delivered,5.0,N
1719,2024-02-23,2024-06-19,Blibli,Fashion,Hoodie,149143,2,298286,Normal Day,16.97602474864656,0.0,0,18000,298286,Credit Card,New,Yogyakarta,In Stock,Delivered,5.0,No
604,2024-02-23,2024-06-19,Tokopedia,Fashion,Sneakers,327167,1,327167,Mega Campaign,20.0,20.0,65433,0,261734,E-Wallet,Returning,Bandung,In Stock,Completed,4.0,No
1230,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Table Lamp,73816,6,442896,Flash Sale,10.0,10.0,44290,20000,398606,Credit Card,New,Makassar,Low Stock,Delivered,4.0,N
1075,2024-02-23,2024-06-19,Tokopedia,Fashion,Men T-Shirt,310694,1,310694,Normal Day,16.97602474864656,0.0,0,25000,310694,E-Wallet,Vip,Bandung,In Stock,Delivered,5.0,Yes
61,2024-02-23,2024-06-19,Tokopedia,Sports,Yoga Mat,269642,1,269642,Normal Day,16.97602474864656,0.0,0,20000,269642,COD,Returning,Yogyakarta,Preorder,Delivered,5.0,Normal
93,2024-02-23,2024-03-20,Lazada,Beauty,Lip Tint,156124,1,156124,Payday Sale,15.0,15.0,23419,20000,132705,Virtual Account,Returning,Jakarta,In Stock,Completed,4.0,No
667,2024-02-23,2024-06-19,Lazada,Sports,Skipping Rope,643186,2,1286372,Payday Sale,15.0,15.0,192956,12000,1093416,Bank Transfer,New,Yogyakarta,Preorder,Completed,5.0,Normal
281,2024-02-15,2024-06-19,Tokopedia,Home Living,Vacuum Cleaner,376563,1,376563,Mega Campaign,20.0,20.0,75313,0,301250,Credit Card,Returning,Semarang,In Stock,Delivered,3.0,Normal
1134,2024-02-23,2024-06-19,Shopee,Fashion,Sneakers,152919,2,305838,Mega Campaign,20.0,20.0,61168,12000,244670,COD,New,Bandung,In Stock,Delivered,5.0,Priority
360,2024-02-23,2024-06-19,Blibli,Home Living,Table Lamp,943830,3,2831490,Normal Day,16.97602474864656,11.237700673226307,0,25000,0,Bank Transfer,Vip,Makassar,In Stock,Cancelled,4.2484316185696365,Yes
1190,2024-07-09,2024-06-19,Blibli,Beauty,Body Lotion,312238,2,624476,Payday Sale,15.0,15.0,93671,18000,530805,E-Wallet,New,Makassar,Low Stock,Delivered,5.0,No
1404,2024-02-23,2024-06-19,Tokopedia,Beauty,Body Lotion,195182,2,390364,Normal Day,16.97602474864656,0.0,0,18000,390364,Credit Card,Returning,Semarang,In Stock,Delivered,5.0,N
111,2024-02-23,2024-02-10,Lazada,Home Living,Table Lamp,319826,3,959478,Normal Day,16.97602474864656,0.0,0,15000,959478,Virtual Account,Returning,Bekasi,In Stock,Delivered,5.0,Normal
43,2024-02-23,2024-06-19,Shopee,Beauty,Skincare Serum,188475,1,188475,Normal Day,16.97602474864656,0.0,0,18000,188475,Credit Card,New,Bandung,In Stock,Delivered,5.0,Normal
126,2024-02-23,2024-06-19,Shopee,Fashion,Jeans,548987,2,1097974,Payday Sale,15.0,15.0,164696,15000,933278,Virtual Account,Vip,Bandung,In Stock,Delivered,5.0,Y
205,2024-02-23,2024-08-18,Tiktok Shop,Beauty,Sunscreen,128532,4,514128,Normal Day,16.97602474864656,0.0,0,25000,514128,Bank Transfer,Returning,Bandung,In Stock,Delivered,3.0,N
53,2024-03-01,2024-06-19,Blibli,Fashion,Hoodie,356706,1,356706,Flash Sale,10.0,10.0,35671,9000,321035,Bank Transfer,Returning,Bandung,In Stock,Delivered,4.0,No
546,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,233044,4,932176,Mega Campaign,20.0,20.0,186435,18000,745741,Credit Card,Vip,Surabaya,In Stock,Completed,4.0,No
1346,2024-09-08,2024-06-19,Blibli,Electronics,Phone Charger,725580,3,2176740,Payday Sale,15.0,15.0,326511,25000,1850229,COD,New,Semarang,In Stock,Delivered,5.0,No
138,2024-02-23,2024-06-19,Tokopedia,Electronics,Phone Charger,221867,2,443734,Normal Day,16.97602474864656,0.0,0,9000,0,COD,Vip,Jakarta,In Stock,Batal,4.2484316185696365,Yes
797,2024-02-23,2024-06-19,Shopee,Home Living,Blender,113631,4,454524,Payday Sale,15.0,15.0,68179,0,386345,COD,New,Surabaya,In Stock,Delivered,5.0,Normal
133,2024-02-23,2024-06-19,Blibli,Home Living,Storage Box,559311,3,1677933,Payday Sale,15.0,15.0,251690,9000,1426243,Bank Transfer,Returning,Jakarta,In Stock,Delivered,4.0,No
1567,2024-02-23,2024-12-19,Tokopedia,Home Living,Rice Cooker,441070,1,441070,Flash Sale,10.0,10.0,44107,25000,396963,Bank Transfer,New,Makassar,Preorder,Completed,5.0,Normal
542,2024-02-23,2024-06-19,Blibli,Beauty,Sunscreen,68985,5,344925,Normal Day,16.97602474864656,0.0,0,15000,344925,Bank Transfer,Vip,Medan,In Stock,Delivered,5.0,Y
1622,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Blender,502212,2,1004424,Payday Sale,15.0,15.0,150664,12000,853760,Bank Transfer,Returning,Medan,In Stock,Delivered,5.0,Normal
447,2024-02-23,2024-06-19,Lazada,Home Living,Storage Box,765800,1,765800,Payday Sale,15.0,15.0,114870,18000,650930,Bank Transfer,Returning,Surabaya,In Stock,Completed,5.0,No
1232,2024-02-23,2024-03-06,Tiktok Shop,Home_Living,Rice Cooker,555688,1,555688,Flash Sale,10.0,10.0,55569,18000,500119,COD,Returning,Makassar,In Stock,Delivered,4.0,Normal
738,2024-03-22,2024-06-19,Tiktok Shop,Sports,Running Shoes,819860,3,2459580,Flash Sale,10.0,10.0,245958,25000,2213622,E-Wallet,New,Medan,In Stock,Delivered,5.0,N
103,2024-02-23,2024-02-09,Blibli,Beauty,Lip Tint,244661,2,489322,Normal Day,16.97602474864656,0.0,0,12000,489322,Virtual Account,Returning,Surabaya,Low Stock,Delivered,4.0,Normal
75,2024-04-02,2024-06-19,Blibli,Fashion,Jeans,142965,1,142965,Flash Sale,10.0,10.0,14296,20000,128669,COD,Vip,Bandung,In Stock,Delivered,5.0,Priority
1824,2024-12-17,2024-12-22,Shopee,Fashion,Women Dress,235204,3,705612,Flash Sale,10.0,10.0,70561,20000,635051,Bank Transfer,New,Surabaya,In Stock,Completed,5.0,No
1222,2024-02-23,2024-06-19,Tokopedia,Beauty,Face Wash,94082,3,282246,Payday Sale,15.0,15.0,42337,12000,239909,Virtual Account,Returning,Jakarta,Low Stock,Delivered,4.0,N
919,2024-01-11,2024-06-19,Tokopedia,Electronics,Power Bank,1162940,1,1162940,Normal Day,16.97602474864656,0.0,0,9000,1162940,Virtual Account,Returning,Bandung,In Stock,Delivered,4.0,No
1741,2024-05-01,2024-05-02,Shopee,Beauty,Skincare Serum,270229,2,540458,Flash Sale,10.0,10.0,54046,12000,486412,COD,New,Bekasi,In Stock,Completed,5.0,No
1700,2024-02-23,2024-06-19,Lazada,Home Living,Storage Box,177173,6,1063038,Mega Campaign,20.0,20.0,212608,15000,850430,Virtual Account,New,Yogyakarta,In Stock,Delivered,4.0,No
763,2024-02-23,2024-06-19,Lazada,Home Living,Vacuum Cleaner,1038516,1,1038516,Flash Sale,10.0,10.0,103852,12000,934664,Virtual Account,Returning,Surabaya,Low Stock,Completed,4.0,No
990,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,510263,1,510263,Normal Day,16.97602474864656,0.0,0,20000,510263,Bank Transfer,Returning,Medan,Preorder,Delivered,5.0,No
389,2024-02-23,2024-06-19,Shopee,Sports,Dumbbell 5Kg,324645,1,324645,Flash Sale,10.0,10.0,32464,20000,292181,Bank Transfer,Returning,Semarang,In Stock,Delivered,5.0,Normal
1533,2024-02-23,2024-06-19,Blibli,Home Living,Storage Box,1045595,2,2091190,Payday Sale,15.0,15.0,313678,15000,1777512,Credit Card,Vip,Semarang,In Stock,Delivered,5.0,Y
118,2024-02-23,2024-02-27,Blibli,Sports,Skipping Rope,276633,2,553266,Flash Sale,10.0,10.0,55327,20000,497939,Bank Transfer,New,Jakarta,In Stock,Delivered,5.0,No
1633,2024-12-20,2024-06-19,Blibli,Fashion,Men T-Shirt,264967,1,264967,Normal Day,16.97602474864656,0.0,0,25000,264967,Virtual Account,Returning,Bandung,In Stock,Delivered,5.0,N
250,2024-01-10,2024-01-14,Tokopedia,Sports,Yoga Mat,609868,1,609868,Payday Sale,16.97602474864656,15.0,91480,18000,-518388,COD,New,Surabaya,Low Stock,Returned,3.0,N
1477,2024-08-31,2024-06-19,Shopee,Sports,Running Shoes,236631,3,709893,Normal Day,16.97602474864656,0.0,0,18000,709893,E-Wallet,Returning,Bekasi,Low Stock,Delivered,3.0,Normal
773,2024-02-23,2024-06-16,Tokopedia,Home Living,Storage Box,432965,4,1731860,Mega Campaign,20.0,20.0,346372,25000,1385488,Virtual Account,Returning,Surabaya,In Stock,Delivered,3.0,Normal
95,2024-02-23,2024-12-04,Tokopedia,Fashion,Hoodie,261132,3,783396,Mega Campaign,20.0,11.237700673226307,156679,25000,626717,COD,Returning,Bekasi,Low Stock,Completed,3.0,Priority
34,2024-02-23,2024-06-19,Blibli,Sports,Skipping Rope,128025,2,256050,Payday Sale,15.0,15.0,38408,20000,0,Credit Card,Returning,Makassar,In Stock,Cancel,4.2484316185696365,No
